'cod_producto','nom_producto','val_cantidad_uc','des_path_foto'
'715','LAYS CLASICAS 40G','68','D:\Fotos\GOLOSINAS\SNAKS\629 716 715 658.jpg'
'716','LAYS JAMON SERRANO 80G','28','D:\Fotos\GOLOSINAS\SNAKS\629 716 715 658.jpg'
'717','RUEDITAS 74G','36','D:\Fotos\GOLOSINAS\SNAKS\717.jpg'
'719','CHOC. MISKY 50G TABLETA BLANCO 21U','8','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\719 729  720.jpg'
'720','CHOC. MISKY 8GRS BLANCO 20U','16','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\719 729  720.jpg'
'721','CHOC. MISKY 8GRS NEGRO 20U','16','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\721  756  757.jpg'
'722','CHUP COSMOS FRUTALES 500G 40U','14','D:\Fotos\GOLOSINAS\VARIOS\722 723.jpg'
'723','CHUP. MEGACOSMOS SURT C/CHICLE 24U','15','D:\Fotos\GOLOSINAS\VARIOS\722 723.jpg'
'724','GOMITA MISKY EUCALIPTO KG','6','D:\Fotos\GOLOSINAS\VARIOS\727 724 733 2040.jpg'
'725','GOMITA MISKY FANTASIA KG','6','D:\Fotos\GOLOSINAS\VARIOS\706 709 708 725 766.jpg'
'727','GOMITA ROLLO MISKY 35GRS X 12U','24','D:\Fotos\GOLOSINAS\VARIOS\727 724 733 2040.jpg'
'728','CARA. MISKY MASTICABLES 800G','10','D:\Fotos\GOLOSINAS\VARIOS\2041 2042 711 728 707.jpg'
'729','CHOC. MISKY 50G TABLETA LECHE 21U','8','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\719 729  720.jpg'
'733','GOM. FANTASIA MISKY 50GRS X 12U DISPLAY','12','D:\Fotos\GOLOSINAS\VARIOS\727 724 733 2040.jpg'
'734','BOMB. DANCING 8,5G 50U SURTIDOS','8',''
'737','CARAM ALKA 800G CHERRY','10','D:\Fotos\GOLOSINAS\VARIOS\736 737 738 739 740.jpg'
'738','CARAM ALKA 800G MENTA','10','D:\Fotos\GOLOSINAS\VARIOS\736 737 738 739 740.jpg'
'740','CARAM ALKA 800G STRONG','10','D:\Fotos\GOLOSINAS\VARIOS\736 737 738 739 740.jpg'
'741','HAMLET 42G 21U BICOLOR','8',''
'742','HAMLET 42G 21U CHOCOLATOSO','8','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\745 742 744.jpg'
'744','HAMLET 42G 21U YOGURT FRUTILLA','8','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\745 742 744.jpg'
'745','HAMLET 42G 21U ALMENDRA MANI','8','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\745 742 744.jpg'
'746','HAMLET 42G 21U BLANCO/COKIES','8','D:\Fotos\GOLOSINAS\VARIOS\746 2043.jpg'
'747','HAMLET 42G 21U LECHE/COKIES','8',''
'751','CHOC SAPITO 10G 24U CHOCOLATOSO','8',''
'752','CHOC SAPITO 10G 24U D/LECHE','8',''
'753','CHOC SAPITO 10G 24U FRUTILLA','8',''
'754','CHOC SAPITO 10G 24U MANI','8',''
'756','CHOC. MISKY CELOFAN BLANCO 25G X 30U','8','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\721  756  757.jpg'
'757','CHOC. MISKY CELOFAN NEGRO 25G X 30U','8','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\721  756  757.jpg'
'760','CHEETOS 43G','70','D:\Fotos\GOLOSINAS\SNAKS\760.jpg'
'762','PAÑUELOS DES.CANDELA 6U','48','D:\Fotos\LIMPIEZA\PAPELES\762.jpg'
'763','GALL. MEDIA TARDE TRIPACK 330G','14','D:\Fotos\ALMACEN\GALLETITAS\763.jpg'
'766','GOMITA MISKY JELLY ROLL KG','6','D:\Fotos\GOLOSINAS\VARIOS\706 709 708 725 766.jpg'
'768','CORTADO DOLCA DOY PACK 125G','8',''
'783','CHIC TOP LINE MENTA TABLETA 20U','30',''
'785','CHIC TOP LINE STRONG TABLETA 20U','30',''
'795','ROCKLETS 20G DISPLAY 24U','12','D:\Fotos\GOLOSINAS\VARIOS\795 796 797.jpg'
'796','ROCKLETS 40G DISPLAY 18U','12','D:\Fotos\GOLOSINAS\VARIOS\795 796 797.jpg'
'797','MINI ROCKLET DISPLAY 44U','12','D:\Fotos\GOLOSINAS\VARIOS\795 796 797.jpg'
'798','PAPEL HIGIENICO CARTABELLA 4X30M','12','D:\Fotos\LIMPIEZA\PAPELES\798 809.jpg'
'801','HOJALMAR LARGUITAS 150G','18','D:\Fotos\ALMACEN\GALLETITAS\801 802 803 804.jpg'
'802','HOJALMAR TRIANGULITOS 150G','18','D:\Fotos\ALMACEN\GALLETITAS\801 802 803 804.jpg'
'803','HOJALMAR LARGUITAS 250G','18','D:\Fotos\ALMACEN\GALLETITAS\801 802 803 804.jpg'
'804','HOJALMAR TRIANGULITOS 250G','18','D:\Fotos\ALMACEN\GALLETITAS\801 802 803 804.jpg'
'806','P HIGIENICO FELPITA 4X30M','12','D:\Fotos\LIMPIEZA\PAPELES\806 807.jpg'
'807','ROLLO COCINA FELPITA X 3U BLANCO','10','D:\Fotos\LIMPIEZA\PAPELES\806 807.jpg'
'809','ROLLO COCINA CARTABELLA X 3U','10','D:\Fotos\LIMPIEZA\PAPELES\798 809.jpg'
'811','P HIGIENICO CAMPANITA TEXTURADO 4X30','12','D:\Fotos\LIMPIEZA\PAPELES\813 816 1962 811.jpg'
'813','P HIGIENICO CAMPANITA 4X30 SOFT','12','D:\Fotos\LIMPIEZA\PAPELES\813 816 1962 811.jpg'
'814','ENCEND. CANDELA 25U TRANSP','40','D:\Fotos\VARIOS\2053 814 2051 2052 2050.jpg'
'815','CURITAS  X 8U','24','D:\Fotos\PERFUMERIA\CUIDADO PERSONAL\815.jpg'
'816','P HIGIENICO CAMPANITA SOFT 6 X30M','12','D:\Fotos\LIMPIEZA\PAPELES\813 816 1962 811.jpg'
'818','PROF TULIPAN X 24+2','12',''
'825','PAST MENTHOPLUS CHERRY 29.4G DISPLAY 12U','12','D:\Fotos\GOLOSINAS\VARIOS\825 826 829.jpg'
'826','PAST MENTHOPLUS MENTA 29.4G DISPLAY 12U','12','D:\Fotos\GOLOSINAS\VARIOS\825 826 829.jpg'
'829','PAST MENTHOPLUS STRONG 29.4G DISPLAY 12U','12','D:\Fotos\GOLOSINAS\VARIOS\825 826 829.jpg'
'832','MINORA II PLUS','20','D:\Fotos\PERFUMERIA\CUIDADO PERSONAL\832.jpg'
'833','ASTRA MAQUINA DE AFEITAR 2 FILOS','12',''
'837','COFLER BLOCK MANI 16G X16U','12','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\836 837 838 840 3870.jpg'
'838','COFLER BLOCK 110G LE/MANI','12','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\836 837 838 840 3870.jpg'
'840','COFLER BLOCK 38G MANI X 20U','12','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\836 837 838 840 3870.jpg'
'841','HUEVO KINDER SORPRESA NENE 20G','12','D:\Fotos\GOLOSINAS\VARIOS\842 841 881 883 882.jpg'
'842','HUEVO KINDER SORPRESA NENA 20G','12','D:\Fotos\GOLOSINAS\VARIOS\842 841 881 883 882.jpg'
'844','TIC TAC FRUTILLA X12U','12','D:\Fotos\GOLOSINAS\VARIOS\844 848 850.jpg'
'848','TIC TAC MENTA X12U','12','D:\Fotos\GOLOSINAS\VARIOS\844 848 850.jpg'
'850','TIC TAC NARANJA X12U','12','D:\Fotos\GOLOSINAS\VARIOS\844 848 850.jpg'
'853','FLYNN PAFF 70U TUTTI FRUTI DISPLAY','12','D:\Fotos\GOLOSINAS\VARIOS\853.jpg'
'860','P. HIGIENICO TRINOS BCO 4X80','12',''
'861','P. HIGIENICO TRINOS NAT 1X80','24',''
'862','P. HIGIENICO TRINOS NAT 1X50','24',''
'863','ARROZ SAN JAVIER 500G','10','D:\Fotos\ALMACEN\ARROZ\864 863.jpg'
'864','ARROZ SAN JAVIER 1000G','10','D:\Fotos\ALMACEN\ARROZ\864 863.jpg'
'865','LENTEJAS LA CRIOLLA 400G','12',''
'869','YERBA LA HOJA 500G','10','D:\Fotos\ALMACEN\YERBAS\869.jpg'
'870','FIDEO VERIZZIA SPAGHETTI 500G','12','D:\Fotos\ALMACEN\FIDEOS\870 871 872 873.jpg'
'871','FIDEO VERIZZIA MOSTACHOL 500G','12','D:\Fotos\ALMACEN\FIDEOS\870 871 872 873.jpg'
'872','FIDEO VERIZZIA TIRABUZON 500G','12','D:\Fotos\ALMACEN\FIDEOS\870 871 872 873.jpg'
'873','FIDEO VERIZZIA CODITO 500G','12','D:\Fotos\ALMACEN\FIDEOS\870 871 872 873.jpg'
'874','FIDEO VERIZZIA RIGATONI 500G','12','D:\Fotos\ALMACEN\FIDEOS\874 875 877.jpg'
'875','FIDEO VERIZZIA DEDALITO 500G','15','D:\Fotos\ALMACEN\FIDEOS\874 875 877.jpg'
'877','FIDEO VERIZZIA TALLARIN 500G','12','D:\Fotos\ALMACEN\FIDEOS\874 875 877.jpg'
'878','PURE DE TOMATE ARCOR 530G','12',''
'882','KINDER MAXI BARRA 21G X 10U','28','D:\Fotos\GOLOSINAS\VARIOS\842 841 881 883 882.jpg'
'883','KINDER JOY 20G','12','D:\Fotos\GOLOSINAS\VARIOS\842 841 881 883 882.jpg'
'892','PIZZETAS','1',''
'932','MERENGUITOS PEPI-URQ. X100G','20','D:\Fotos\ALMACEN\VARIOS\932.jpg'
'933','TOSTADA ARROZ LEIVA CLASICA 150G','12','D:\Fotos\ALMACEN\TOSTADAS Y MADALENAS\933 934 935 936 937.jpg'
'934','TOSTADA ARROZ LEIVA DULCE 150G','12','D:\Fotos\ALMACEN\TOSTADAS Y MADALENAS\933 934 935 936 937.jpg'
'935','TOSTADA ARROZ LEIVA SIN SAL 150G','12','D:\Fotos\ALMACEN\TOSTADAS Y MADALENAS\933 934 935 936 937.jpg'
'936','TOSTADA ARROZ LEIVA LINO 160G','12','D:\Fotos\ALMACEN\TOSTADAS Y MADALENAS\933 934 935 936 937.jpg'
'937','TOSTADA ARROZ LEIVA CHIA 160G','12','D:\Fotos\ALMACEN\TOSTADAS Y MADALENAS\933 934 935 936 937.jpg'
'940','TRIANGULITOS RONDA 150G','30','D:\Fotos\ALMACEN\GALLETITAS\940.jpg'
'941','FOSFOROS 3 PATITOS 10 CAJAS 222U','20','D:\Fotos\VARIOS\941.jpg'
'943','VELAS RANCHERAS 120G 4U MEDIANAS','25',''
'944','VELAS RANCHERAS 68G 4U CHICAS','50',''
'946','ROLLO DE COCINA SOL MAYOR X3U','12','D:\Fotos\LIMPIEZA\PAPELES\946.jpg'
'949','TOMATE ARCOR PERITA PELADO 415G','24','D:\Fotos\ALMACEN\TOMATES Y SALSAS\949.jpg'
'960','PIPAS SEMILLITAS GIRASOL 30U','1','D:\Fotos\GOLOSINAS\VARIOS\962 961 963 960.jpg'
'961','PIPAS NEGRAS GIGANTES DOY PACK X 180G','12','D:\Fotos\GOLOSINAS\VARIOS\962 961 963 960.jpg'
'962','PIPAS GIGANTES X 12U DISPLAY','1','D:\Fotos\GOLOSINAS\VARIOS\962 961 963 960.jpg'
'963','PIPAS SNACK GIGANTE ROJA 150G','12','D:\Fotos\GOLOSINAS\VARIOS\962 961 963 960.jpg'
'971','PICADILLO CHANGUITO 90G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\971.jpg'
'977','ARROZ MAGISTRAL X 500G','10','D:\Fotos\ALMACEN\ARROZ\977 978.jpg'
'978','ARROZ MAGISTRAL 1000G','10','D:\Fotos\ALMACEN\ARROZ\977 978.jpg'
'997','DULCE DE LECHE  ROSQUINENSE 400G','12','D:\Fotos\ALMACEN\DULCES\998 997 996.jpg'
'998','DULCE DE LECHE  ROSQUINENSE 200G','24','D:\Fotos\ALMACEN\DULCES\998 997 996.jpg'
'999','SABOR 15 X 4U','150',''
'1000','MERCADERIAS VARIAS','1',''
'1001','RESMA DE HOJA A4 PAMPA 70GM','10','D:\Fotos\LIBRERIA\1001.jpg'
'1002','HOJAS OFICIO  PAMPA 80G','10',''
'1013','LINARES LIMON LIGHT 1,5L','6','D:\Fotos\BEBIDAS\APERITIVOS\327 1013 325 329.jpg'
'1020','JUGO SALDAN POMELO 1.5L','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\1020 1021.jpg'
'1021','JUGO SALDAN NARANJA 1.5L','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\1020 1021.jpg'
'1033','PRITTY LIMON 2,25CC','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\1033 1035.jpg'
'1035','PRITTY LIMON 3L','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\1033 1035.jpg'
'1044','RAFTING NARAN 3L.','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\1044.jpg'
'1057','DOBLE COLA 2250CC.','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\1057 1059.jpg'
'1059','DOBLE COLA COLA 3L','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\1057 1059.jpg'
'1073','TRAPICHE ALARIS CABERNET 750CC','6','D:\Fotos\BEBIDAS\VINOS\1073 1080 1079 1075 1078.jpg'
'1075','TRAPICHE ALARIS MALBEC 750CC','6','D:\Fotos\BEBIDAS\VINOS\1073 1080 1079 1075 1078.jpg'
'1076','SUTER VARIETAL TARDIO 750ML','6','D:\Fotos\BEBIDAS\VINOS\1076.jpg'
'1077','SAN TELMO MALBEC 750C','6','D:\Fotos\BEBIDAS\VINOS\1077.jpg'
'1079','TRAPICHE ALARIS D COSECHA 750CC','6','D:\Fotos\BEBIDAS\VINOS\1073 1080 1079 1075 1078.jpg'
'1080','TRAPICHE ALARIS CHARDONAY 750CC','6','D:\Fotos\BEBIDAS\VINOS\1073 1080 1079 1075 1078.jpg'
'1081','ELEMENTOS CABERNET 750CC','6','D:\Fotos\BEBIDAS\VINOS\1081 1083.jpg'
'1083','ELEMENTOS MALBEC 750CC','6','D:\Fotos\BEBIDAS\VINOS\1081 1083.jpg'
'1085','SAN TELMO EXTRA BRUT 750ML','6','D:\Fotos\BEBIDAS\SIDRAS Y ESPUMANTES\1085.jpg'
'1087','ALMA MORA CABERNET 750CC','6','D:\Fotos\BEBIDAS\VINOS\1087 1089.jpg'
'1089','ALMA MORA MALBEC 750CC','6','D:\Fotos\BEBIDAS\VINOS\1087 1089.jpg'
'1091','ALMA MORA BLANCO DULCE 750CC','6',''
'1092','DOLORES ESPUMANTE EXTRA BRUT 750','6','D:\Fotos\BEBIDAS\SIDRAS Y ESPUMANTES\1092.jpg'
'1093','DADA MALBEC 750CC','6','D:\Fotos\BEBIDAS\VINOS\1095 3280 1094 1093.jpg'
'1094','DADA HONEY 750CC','6','D:\Fotos\BEBIDAS\VINOS\1095 3280 1094 1093.jpg'
'1095','DADA CABERERNET 750CC','6','D:\Fotos\BEBIDAS\VINOS\1095 3280 1094 1093.jpg'
'1096','LOS ARBOLES N CORREA MALBEC 750CC','6','D:\Fotos\BEBIDAS\VINOS\1096 1097.jpg'
'1097','LOS ARBOLES N CORREA CABERNET 750CC','6','D:\Fotos\BEBIDAS\VINOS\1096 1097.jpg'
'1100','DADA N°8 CHOCOLATE 750CC','6','D:\Fotos\BEBIDAS\VINOS\3276 3278 3277 1100.jpg'
'1119','SANTA JULIA MALBEC 750CC','6','D:\Fotos\BEBIDAS\VINOS\1119.jpg'
'1123','VINO COLON MALBEC 750CC','6',''
'1136','SUTER EXTRA BRUT 750CC','6','D:\Fotos\BEBIDAS\SIDRAS Y ESPUMANTES\1136.jpg'
'1139','YERBA AMANDA 500G','10','D:\Fotos\ALMACEN\YERBAS\1139.jpg'
'1143','VINO FABRE MONTMAYOU MALBEC 750ML','6','D:\Fotos\BEBIDAS\VINOS\1143.jpg'
'1144','VINO FABRE MONTMAYOU CABERNET 750ML','6','D:\Fotos\BEBIDAS\VINOS\1144.jpg'
'1145','FERNET BRANCA 750CC','12','D:\Fotos\BEBIDAS\APERITIVOS\1417 1501 1145 1418 1419.jpg'
'1146','BORGHETTI LICOR DE CAFE 700CC','6','D:\Fotos\BEBIDAS\B.BLANCAS Y LICORES\1146.jpg'
'1147','ARROZ PELEADOR 500G','10','D:\Fotos\ALMACEN\ARROZ\Imágenes individuales\1147.jpg'
'1148','TOALLITAS LINA AZUL X8U','48','D:\Fotos\PERFUMERIA\CUIDADO PERSONAL\1795 1148 1210 4969.jpg'
'1149','YERBA AGUANTADORA 500G','10','D:\Fotos\ALMACEN\YERBAS\1149.jpg'
'1152','NESQUIK 150G','18','D:\Fotos\ALMACEN\INFUSIONES Y CACAOS\1168 1152.jpg'
'1153','NESCAFE DOLCA EQUILIBRADO 170G','12','D:\Fotos\ALMACEN\INFUSIONES Y CACAOS\1154 1153 1155.jpg'
'1154','NESCAFE DOLCA EQUILIBRADO 100G','6','D:\Fotos\ALMACEN\INFUSIONES Y CACAOS\1154 1153 1155.jpg'
'1155','NESCAFE DOLCA EQUILIBRADO 50G','6','D:\Fotos\ALMACEN\INFUSIONES Y CACAOS\1154 1153 1155.jpg'
'1156','NESCAFE DOLCA SUAVE 170G','12','D:\Fotos\ALMACEN\INFUSIONES Y CACAOS\1157 1156 1158.jpg'
'1157','NESCAFE DOLCA SUAVE 100G','6','D:\Fotos\ALMACEN\INFUSIONES Y CACAOS\1157 1156 1158.jpg'
'1158','NESCAFE DOLCA SUAVE 50G','6','D:\Fotos\ALMACEN\INFUSIONES Y CACAOS\1157 1156 1158.jpg'
'1159','MAGGI PURE DE PAPAS 125G','12','D:\Fotos\ALMACEN\VARIOS\1159.jpg'
'1161','MAGGI CALDO GALLINA 19GR X 24','20','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1160 1161 1162 1173 1174.jpg'
'1162','MAGGI CALDO VERDURA 19GR X 24','20','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1160 1161 1162 1173 1174.jpg'
'1163','NIDO LECHE EN POLVO LATA 800G','12','D:\Fotos\ALMACEN\LACTEOS\1169 1167 1163.jpg'
'1164','GAROTOS BOMBON X 300G','30','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1164.jpg'
'1167','NIDO LECHE EN POLVO 400G','12','D:\Fotos\ALMACEN\LACTEOS\1169 1167 1163.jpg'
'1168','NESQUIK  360G','12','D:\Fotos\ALMACEN\INFUSIONES Y CACAOS\1168 1152.jpg'
'1169','NIDO 3 LECHE EN POLVO LATA  800G','12','D:\Fotos\ALMACEN\LACTEOS\1169 1167 1163.jpg'
'1172','KIT KAT 4 FINGER LECHE 5G','24','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\1172.jpg'
'1187','FINCA LAS MORAS CABERNET 750CC','6','D:\Fotos\BEBIDAS\VINOS\1189 1187 1192.jpg'
'1189','FINCA LAS MORAS MALBEC 750CC','6','D:\Fotos\BEBIDAS\VINOS\1189 1187 1192.jpg'
'1192','FINCA LAS MORAS BLANCO DULCE 750CC','6','D:\Fotos\BEBIDAS\VINOS\1189 1187 1192.jpg'
'1197','FOND DE CAVE MALBEC 750','6','D:\Fotos\BEBIDAS\VINOS\1189 1187 1192.jpg'
'1200','ARROZ MOCOVI AZUL 500G','20','D:\Fotos\ALMACEN\ARROZ\1201 1200 1198 1199.jpg'
'1201','ARROZ MOCOVI AZUL 1000G','10','D:\Fotos\ALMACEN\ARROZ\1201 1200 1198 1199.jpg'
'1202','ARROZ PELEADOR 1000G','10','D:\Fotos\ALMACEN\ARROZ\Imágenes individuales\1202.jpg'
'1208','CANCILLER MALBEC 750CC','6',''
'1209','SAL PAQUETE CELUSAL 500G','30',''
'1210','TOALLITAS NOCTURNA LINA X8U','24','D:\Fotos\PERFUMERIA\CUIDADO PERSONAL\1795 1148 1210 4969.jpg'
'1211','SAL FINA CAJA CELUSAL 500G','24','D:\Fotos\ALMACEN\VARIOS\1212 1219 1211 1213 1209.jpg'
'1212','SAL ENTREFINA CELUSAL 1000G','12','D:\Fotos\ALMACEN\VARIOS\1212 1219 1211 1213 1209.jpg'
'1213','SAL GRUESA CELUSAL 1000G','12','D:\Fotos\ALMACEN\VARIOS\1212 1219 1211 1213 1209.jpg'
'1216','CANCILLER I MER-SY-MB 750ML','6','D:\Fotos\BEBIDAS\VINOS\1495 1216 1205.jpg'
'1227','MANI SABOR PROVENZAL KG','10',''
'1230','MANI SABOR QUESO KG','10','D:\Fotos\GOLOSINAS\SNAKS\1230 1231.jpg'
'1231','MANI REPELADO TOSTADO KG','10','D:\Fotos\GOLOSINAS\SNAKS\1230 1231.jpg'
'1232','ARITOS DE CEBOLLA 1KG','1',''
'1239','PIZZETITAS CON OREGANO KG','1',''
'1240','ACEITE EL CORTIJO GIRASOL 900CC','15','D:\Fotos\ALMACEN\ACEITES Y VINAGRES\1240.jpg'
'1245','RINDE 2 NARANJ-DURAZNO 10U DISPLAY','24',''
'1252','RINDE 2 POMELO ROSADO 10U','24',''
'1259','AMARULA 750ML','12','D:\Fotos\BEBIDAS\B.BLANCAS Y LICORES\1259.jpg'
'1260','BACARDI CARTA BLANCA 750ML','12','D:\Fotos\BEBIDAS\B.BLANCAS Y LICORES\1260.jpg'
'1261','MARTINI BIANCO 1000ML','12','D:\Fotos\BEBIDAS\APERITIVOS\1261 1264.jpg'
'1262','FERNET 1882 750CC','6','D:\Fotos\BEBIDAS\APERITIVOS\1262.jpg'
'1263','FERNET COLA CASSONI','6','D:\Fotos\BEBIDAS\APERITIVOS\1263.jpg'
'1264','MARTINI ROSSO 1000ML','12','D:\Fotos\BEBIDAS\APERITIVOS\1261 1264.jpg'
'1268','ACEITE ALSAMAR GIRASOL 900CC','15','D:\Fotos\ALMACEN\ACEITES Y VINAGRES\1268.jpg'
'1275','TOMATE TRITURADO DAN MARCO X 1L','8','D:\Fotos\ALMACEN\TOMATES Y SALSAS\1275.jpg'
'1278','KNORR SALSA BOLOGNESA 340G','24','D:\Fotos\ALMACEN\TOMATES Y SALSAS\1278 1280 1279 1282 1281.jpg'
'1279','KNORR SALSA NAPOLITANA 340G','24','D:\Fotos\ALMACEN\TOMATES Y SALSAS\1278 1280 1279 1282 1281.jpg'
'1280','KNORR SALSA FILETTO 340G','24','D:\Fotos\ALMACEN\TOMATES Y SALSAS\1278 1280 1279 1282 1281.jpg'
'1281','KNORR SALSA POMAROLA 340G','24','D:\Fotos\ALMACEN\TOMATES Y SALSAS\1278 1280 1279 1282 1281.jpg'
'1282','KNORR SALSA PIZZA 340G','24','D:\Fotos\ALMACEN\TOMATES Y SALSAS\1278 1280 1279 1282 1281.jpg'
'1286','KNORR SOPA QUICK VEGETALES','24','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1286 1287 2806.jpg'
'1289','CALDO KNORR GALL TUBO 24X2','20','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1289 1290 1291.jpg'
'1290','CALDO KNORR GALLINA X 12U','80','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1289 1290 1291.jpg'
'1291','CALDO KNORR  VERDU TUBO 24X2','20','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1289 1290 1291.jpg'
'1292','KNORR SOPA QUICK CHOCLO 5U','24','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1292 1285 2798 2799.jpg'
'1293','CALDO KNORR VERDURA 12U','80','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1295  1293 1294.jpg'
'1294','CALDO KNORR VERDURA 6U','10','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1295  1293 1294.jpg'
'1295','CALDO KNORR GALLINA 6U','10','D:\Fotos\ALMACEN\CALDOS Y SOPAS\1295  1293 1294.jpg'
'1301','YERBA ANDRESITO 500G','10','D:\Fotos\ALMACEN\YERBAS\1303 1301 1306 1302.jpg'
'1302','YERBA ANDRESITO SUAVE 500G','10','D:\Fotos\ALMACEN\YERBAS\1303 1301 1306 1302.jpg'
'1303','YERBA ANDRESITO 1000G','10','D:\Fotos\ALMACEN\YERBAS\1303 1301 1306 1302.jpg'
'1306','YERBA ANDRESITO ESPECIAL 500G','10','D:\Fotos\ALMACEN\YERBAS\1303 1301 1306 1302.jpg'
'1314','SALMON TROZO AL NATURAL BAIHA 140G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1314 1315 1316 1317 1318 1319.jpg'
'1315','SALMON TROZO AL ACEITE BAIHA 140G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1320 1321 1322 1323.jpg'
'1316','MARISCOS AL NATURAL BAHIA 190G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1316 1317 1325 1318 1319.jpg'
'1317','CHORITOS AL NATURAL BAHIA 190G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1316 1317 1325 1318 1319.jpg'
'1318','CABALLA AL NATURAL BAHIA X 425G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1316 1317 1325 1318 1319.jpg'
'1319','CABALLA EN ACEITE BAHIA X 380G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1316 1317 1325 1318 1319.jpg'
'1320','ATUN LOMITO ACEITE BAHIA 170G','48','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1320 1321 1322 1323 1325.jpg'
'1321','ATUN LOMITO NATURAL BAHIA 170G','48','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1320 1321 1322 1323 1325.jpg'
'1322','ATUN DESMENUZ ACEITE BAHIA 170G','48','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1320 1321 1322 1323 1325.jpg'
'1323','ATUN DESMENUZ NATURAL BAHIA 170G','48','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1320 1321 1322 1323 1325.jpg'
'1325','SARDINAS ACEITE BAHIA 125G','50','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1320 1321 1322 1323 1325.jpg'
'1326','CHAMPIG ENTEROS BAHIA 184G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1326 1327 1328 1329.jpg'
'1327','CHAMPIG ENTEROS BAHIA 400G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1326 1327 1328 1329.jpg'
'1328','CHAMPIG TROZOS BAHIA 184G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1326 1327 1328 1329.jpg'
'1329','CHAMPIG TROZOS BAHIA 400G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1326 1327 1328 1329.jpg'
'1333','PALMITOS TROZOS BAHIA 400G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1362 1333 1359.jpg'
'1338','ANANA EN ALMIBAR BAHIA 565G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1337 1338 1339 1351 1352.jpg'
'1339','DURAZNO MITADES BAHIA 820G','12','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1337 1338 1339 1351 1352.jpg'
'1351','PULPA LATA ANANA BAHIA 850G','12','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1337 1338 1339 1351 1352.jpg'
'1352','PULPA LATA FRUTILLA BAHIA 850G','12','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1337 1338 1339 1351 1352.jpg'
'1353','PULPA LATA DURAZNO BAHIA 850G','12','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1353 1360 1370 1371.jpg'
'1359','PIMIENTO MORRON BAHIA 210G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\1362 1333 1359.jpg'
